file_name,song_key,duration_seconds,num_instruments,num_non_drum_instruments,num_drum_tracks,num_notes,notes_per_second,avg_pitch,min_pitch,max_pitch,avg_velocity,avg_note_duration_seconds,avg_tempo_bpm,num_tempo_changes,num_key_signature_changes,num_time_signature_changes
Cardigans_-_Erase_And_Rewind.mid,cardigans_-_erase_and_rewind,225.595,8,7,1,3997,17.717591258671515,45.253189892419314,24.0,88.0,105.27870903177383,0.4045584188141104,100.0,1,1,1
Cardigans_-_Lovefool.mid,cardigans_-_lovefool,192.68740092708336,10,8,2,4019,20.857616951929657,52.04130380691714,31.0,90.0,109.26474247325206,0.2723554482950776,87.33334935556682,3,1,1
Cardigans_-_My_Favourite_Game.mid,cardigans_-_my_favourite_game,218.36891092500002,11,10,1,4635,21.225548913379505,47.728155339805824,27.0,69.0,109.75080906148867,0.26123640383495145,145.00003625000906,1,1,1
Carl_Douglas_-_Kung_Fu_Fighting.mid,carl_douglas_-_kung_fu_fighting,188.12668546875003,10,8,2,5619,29.86817094023261,47.92080441359673,28.0,93.0,85.2843922406122,0.152645602446313,98.84614090771113,13,1,4
Carly_Simon_-_Attitude_Dancing.mid,carly_simon_-_attitude_dancing,233.01601414583337,10,9,1,5890,25.27723264682459,58.51018675721562,34.0,91.0,99.8786078098472,0.3138707771844937,128.83342954175473,3,1,2
Carly_Simon_-_Half_a_Chance.mid,carly_simon_-_half_a_chance,173.18143059166667,9,8,1,4378,25.27984660389256,60.71311100959342,36.0,84.0,85.92576518958428,0.4034521628883051,106.99993331115468,3,1,2
Carly_Simon_-_Mockingbird.mid,carly_simon_-_mockingbird,221.19388170833332,7,6,1,5421,24.50791115076203,56.57258808337945,36.0,127.0,100.86570743405275,0.21325743409426312,110.99990565008021,1,1,1
Carly_Simon_-_No_Secrets.mid,carly_simon_-_no_secrets,235.7052085125,10,9,1,6655,28.234420622262444,57.43035311795642,35.0,84.0,105.75702479338842,0.5112665551859504,114.30008343906091,1,1,7
Carly_Simon_-_Nobody_Does_it_Better.mid,carly_simon_-_nobody_does_it_better,208.26908702499998,9,8,1,2338,11.225861856874388,55.00769888793841,31.0,86.0,92.4311377245509,0.7479571367194182,63.88893193152113,9,1,1
Carole_King_-_I_Feel_the_Earth_Move.mid,carole_king_-_i_feel_the_earth_move,173.83497841666673,16,6,10,2791,16.055456878823463,57.25940523109996,35.0,85.0,81.39054102472232,0.2776928275050758,100.24995620420172,12,1,1
Carole_King_-_So_Far_Away.mid,carole_king_-_so_far_away,192.44288921666666,8,7,1,2966,15.412364738822095,53.907619689817935,28.0,98.0,85.31591368846932,0.6569912471538545,69.99998833333528,1,1,1
Carole_King_-_Will_You_Still_Love_Me_Tomorrow.mid,carole_king_-_will_you_still_love_me_tomorrow,253.702161475,10,5,5,3208,12.64474839847243,54.62468827930174,33.0,78.0,72.25841645885286,0.5323183062629887,84.52941965344652,17,1,1
Cat_Stevens_-_Another_Saturday_Night.mid,cat_stevens_-_another_saturday_night,111.85373429999999,3,2,1,2720,24.317471535682117,51.84227941176471,36.0,82.0,75.16985294117647,0.22299468650735285,130.00013000013,1,1,1
Cat_Stevens_-_Father_and_Son.mid,cat_stevens_-_father_and_son,165.26666666666668,11,10,1,2111,12.773295683743443,57.74419706300331,32.0,94.0,89.95736617716722,0.6279362071687979,75.0,1,1,1
Cat_Stevens_-_Moonshadow.mid,cat_stevens_-_moonshadow,168.0,9,5,4,3239,19.279761904761905,48.264896573016365,26.0,83.0,88.10280950910774,0.3919432437995284,120.0,1,1,1
Cat_Stevens_-_Morning_Has_Broken.mid,cat_stevens_-_morning_has_broken,208.72853900000004,6,5,1,2373,11.368833468431452,54.822166034555416,36.0,76.0,88.15844922039612,0.7042423124561044,102.41388128112638,58,0,2
Cat_Stevens_-_Oh_Very_Young.mid,cat_stevens_-_oh_very_young,145.39531,6,5,1,2018,13.879402299840345,55.58572844400396,33.0,81.0,83.28939544103072,0.3814838228340737,59.90628386981932,32,1,7
Cat_Stevens_-_Peace_Train.mid,cat_stevens_-_peace_train,244.21129424999998,8,8,0,8027,32.86907767575537,56.5596113118226,36.0,86.0,77.40463435903824,0.4054485121465055,130.00013000013,1,1,1
Cat_Stevens_-_Wild_World.mid,cat_stevens_-_wild_world,163.5,11,10,1,2893,17.69418960244648,56.94538541306602,31.0,95.0,80.72554441755963,0.6752154986173522,80.0,1,0,5
Celine_Dion_-_All_By_Myself.mid,celine_dion_-_all_by_myself,299.7255033833334,9,8,1,2999,10.005821880844202,53.13204401467156,26.0,93.0,97.32110703567857,0.7522410397938202,74.73684250834506,38,1,6
Celine_Dion_-_Because_You_Loved_Me.mid,celine_dion_-_because_you_loved_me,272.7424306041666,12,10,2,4893,17.940002914695924,53.82526057633354,23.0,99.0,71.73227059063969,0.5389561782669973,61.35000690187579,1,1,1
Celine_Dion_-_Falling_Into_You.mid,celine_dion_-_falling_into_you,259.71368125000004,13,12,1,8326,32.05838044390663,55.88157578669229,26.0,98.0,80.22243574345424,0.30739604727159886,97.00105084471748,1,0,1
Celine_Dion_-_Immortality.mid,celine_dion_-_immortality,221.53857599999998,10,9,1,5240,23.652765557182242,53.27309160305344,26.0,74.0,74.14465648854961,0.48429057820928745,90.99995298335763,1,1,5
Celine_Dion_-_Tell_Him.mid,celine_dion_-_tell_him,305.142908,10,9,1,5130,16.811794950843165,57.14697855750487,24.0,92.0,78.44600389863548,0.7450168326072123,69.99998833333528,1,6,1
Celine_Dion_-_The_Colour_of_My_Love.mid,celine_dion_-_the_colour_of_my_love,194.9326585250001,8,7,1,1150,5.899473226814441,56.654782608695655,24.0,91.0,68.37478260869565,0.8921238647028987,43.395082165346814,366,1,1
Celine_Dion_-_To_Love_You_More.mid,celine_dion_-_to_love_you_more,326.2083333333333,19,18,1,9270,28.417422403883002,61.93160733549083,25.0,97.0,76.81272923408845,0.4518855627472102,120.0,1,1,1
Chaka_Khan_-_Ain't_Nobody.mid,chaka_khan_-_ain't_nobody,239.999968,10,7,3,5650,23.541669805555973,52.41451327433629,25.0,87.0,111.72601769911505,0.23188018096146756,104.00001386666852,1,1,1
Chaka_Khan_-_I_Feel_for_You.mid,chaka_khan_-_i_feel_for_you,359.16093887500006,14,13,1,11852,32.9991341406001,46.61795477556531,23.0,97.0,83.08091461356733,0.23147572952525614,123.00022140039852,1,0,1
Chaka_Khan_-_Tell_Me_Something_Good.mid,chaka_khan_-_tell_me_something_good,280.656585,10,9,1,3255,11.597803771466827,49.047004608294934,29.0,85.0,113.48725038402458,0.1974887703533029,76.00035466832179,1,1,1
Cher_-_Believe.mid,cher_-_believe,247.57667549999996,14,13,1,5830,23.54826030451322,56.34785591766724,25.0,102.0,87.66603773584906,0.3320606258490565,130.00013000013,1,1,1
Cher_-_Shoop_Shoop_Song.mid,cher_-_shoop_shoop_song,174.99739583333331,8,7,1,3181,18.177413354365395,52.41999371266897,28.0,84.0,113.72115686890915,0.3607667269202493,120.0,1,1,1
Cherry_Poppin_Daddies_-_Zoot_Suit_Riot.mid,cherry_poppin_daddies_-_zoot_suit_riot,229.87774804166668,13,12,1,9274,40.34318275259523,56.456976493422474,26.0,92.0,85.42937243907699,0.17377330002605856,183.99997546666992,1,1,1
Chet_Atkins_-_Wheels.mid,chet_atkins_-_wheels,132.0,7,6,1,2014,15.257575757575758,48.259682224429,28.0,96.0,101.98460774577954,0.3902205395564376,120.0,1,1,1
Chic_-_Good_Times.mid,chic_-_good_times,366.570484875,8,7,1,12137,33.109594200249646,52.630386421685756,28.0,83.0,108.72390211749196,0.2684585583335051,113.00009605008167,1,1,1
Chic_-_Le_Freak.mid,chic_-_le_freak,294.109375,10,10,0,5261,17.88790309727461,57.30393461319141,29.0,100.0,82.8507888234176,0.25317588544636044,120.0,1,1,1
Chicago_-_25_or_6_to_4.mid,chicago_-_25_or_6_to_4,202.285512,11,10,1,7741,38.26769363492527,53.521767213538304,21.0,84.0,92.77599793308359,0.2197924657222905,140.00014000014,1,1,1
Chicago_-_Beginnings.mid,chicago_-_beginnings,271.30428,9,8,1,12580,46.368601335740074,55.50516693163752,28.0,82.0,109.00659777424484,0.2136005548807632,115.00002875000717,1,2,1
Chicago_-_Color_My_World.mid,chicago_-_color_my_world,157.40014195833336,6,5,1,1406,8.932647598070105,50.852062588904694,28.0,79.0,78.48079658605974,0.705599492502371,138.00019320027047,1,0,1
Chicago_-_Does_Anybody_Really_Know.mid,chicago_-_does_anybody_really_know,171.1293100625,11,10,1,4579,26.757543744713594,54.27451408604499,24.0,93.0,97.95086263376282,0.2958761813760282,118.99992463338108,1,1,1
Chicago_-_Saturday_in_the_Park.mid,chicago_-_saturday_in_the_park,246.315888,14,13,1,6807,27.63524535615827,56.03393565447334,26.0,105.0,103.73659468194505,0.30529488447553993,113.99995440001824,1,1,1
Chicago_-_Wishing_You_Were_Here.mid,chicago_-_wishing_you_were_here,269.56514999999996,16,14,2,4752,17.628391503872074,54.13341750841751,29.0,75.0,95.10942760942761,0.7400329970538718,69.00001725000433,1,1,1
Chris_Isaak_-_Wicked_Game.mid,chris_isaak_-_wicked_game,272.9375,10,9,1,4242,15.542019693153195,49.82531824611033,31.0,76.0,81.41937765205093,0.5702768937608045,240.0,1,1,1
Christina_Aguilera_-_Come_On_Over.mid,christina_aguilera_-_come_on_over,200.78716,23,21,2,6391,31.829724570037246,54.32389297449539,22.0,89.0,105.86261930840244,0.2971139758058134,117.00003700003701,3,0,1
Christina_Aguilera_-_Genie_In_A_Bottle.mid,christina_aguilera_-_genie_in_a_bottle,211.222011,13,11,2,3703,17.531316847466243,58.21415068863084,20.0,89.0,110.0,0.31065808943761813,90.00009000009,1,0,1
Christina_Aguilera_-_I_Turn_To_You.mid,christina_aguilera_-_i_turn_to_you,222.39124875,7,6,1,2541,11.425809308065231,50.88272333726879,31.0,77.0,110.0,0.6801069428866587,69.00001725000432,1,2,1
Christina_Aguilera_-_Reflection.mid,christina_aguilera_-_reflection,182.2078873000001,13,12,1,758,4.160083359904034,65.92480211081794,30.0,93.0,76.39973614775725,1.2961008624120505,52.97801978791678,91,1,1
Christmas_Carols_-_Angels_We_Have_Heard_On_High.mid,christmas_carols_-_angels_we_have_heard_on_high,196.08752673333342,6,6,0,1282,6.5378967308993525,61.67082683307332,37.0,86.0,92.08268330733229,0.7185641266380658,84.46950563741166,164,4,1
Christmas_Carols_-_Deck_The_Halls.mid,christmas_carols_-_deck_the_halls,169.55786214583335,9,7,2,5552,32.74398444128079,54.309798270893374,24.0,101.0,104.41444524495677,0.4000750789722924,105.99995053335641,1,3,1
Christmas_Carols_-_Do_You_Hear_What_I_Hear.mid,christmas_carols_-_do_you_hear_what_i_hear,152.86632440625002,14,13,1,3157,20.652030538852443,60.63984795692113,31.0,103.0,72.93189737092176,0.599981942419623,110.00011000011,1,1,1
Christmas_Carols_-_Frosty_The_Snowman.mid,christmas_carols_-_frosty_the_snowman,128.0,9,8,1,5109,39.9140625,56.860638089645725,29.0,96.0,82.48835388530046,0.4096525738892151,150.0,1,0,1
Christmas_Carols_-_Have_Yourself_A_Merry_Little_Christmas.mid,christmas_carols_-_have_yourself_a_merry_little_christmas,229.63750000000002,9,8,1,4309,18.764356866800934,57.62473891854258,29.0,94.0,109.75841262473892,0.5712969946623381,80.0,1,1,1
Christmas_Carols_-_Holly_Jolly_Christmas.mid,christmas_carols_-_holly_jolly_christmas,127.58393658333333,11,10,1,4209,32.9900464957893,55.90306486101212,28.0,96.0,115.30648610121169,0.30999932369327626,124.00001125712956,33,1,1
Christmas_Carols_-_I_Saw_Mommy_Kissing_Santa_Claus.mid,christmas_carols_-_i_saw_mommy_kissing_santa_claus,134.2183843,9,8,1,4384,32.66318561994491,54.377965328467155,27.0,91.0,110.88708941605839,0.29753281952554755,135.000135000135,1,1,1
Christmas_Carols_-_Jingle_Bells.mid,christmas_carols_-_jingle_bells,124.0,11,8,3,6250,50.403225806451616,58.6736,22.0,86.0,95.20192,0.21189499999999753,120.0,1,1,1
Christmas_Carols_-_Joy_To_The_World.mid,christmas_carols_-_joy_to_the_world,199.8,11,10,1,10453,52.31731731731731,56.12570553907969,21.0,92.0,95.15115277910648,0.26871023868746446,160.0,1,0,1
Christmas_Carols_-_Let_It_Snow.mid,christmas_carols_-_let_it_snow,117.333216,8,7,1,3053,26.01991238354875,53.47625286603341,24.0,96.0,77.80805764821487,0.33488338604651163,135.000135000135,1,0,1
Christmas_Carols_-_Little_Drummer_Boy.mid,christmas_carols_-_little_drummer_boy,192.0,6,6,0,1386,7.21875,69.4004329004329,52.0,87.0,126.72077922077922,0.9107756132756125,100.0,1,1,1
Christmas_Carols_-_O_Come_All_Ye_Faithful.mid,christmas_carols_-_o_come_all_ye_faithful,216.75232346874998,10,9,1,4246,19.58917870890626,56.266839378238345,28.0,88.0,92.64601978332549,0.41906250135176215,109.09101245466381,22,0,1
Christmas_Carols_-_O_Holy_Night.mid,christmas_carols_-_o_holy_night,155.06715262499998,7,7,0,1074,6.926031605141174,64.96182495344506,40.0,84.0,100.0,0.8249347143854746,65.000065000065,1,0,1
Christmas_Carols_-_Rockin_Around_The_Christmas_Tree.mid,christmas_carols_-_rockin_around_the_christmas_tree,132.0375,6,5,1,2235,16.927009372337405,53.96331096196868,35.0,83.0,93.85413870246084,0.2743586875466077,120.0,1,1,1
Christmas_Carols_-_Rudolph_The_Red_Nosed_Reindeer.mid,christmas_carols_-_rudolph_the_red_nosed_reindeer,112.888776,8,7,1,2862,25.352387557111967,57.38784067085954,29.0,84.0,121.19601677148847,0.3065426445143256,135.000135000135,1,1,3
Christmas_Carols_-_Santa_Claus_Is_Coming_To_Town.mid,christmas_carols_-_santa_claus_is_coming_to_town,232.48053674999997,11,8,3,5284,22.728784412960113,60.9937547312642,29.0,91.0,80.14439818319455,0.21736725264359388,130.00013000013,1,0,1
Christmas_Carols_-_Silver_Bells.mid,christmas_carols_-_silver_bells,248.74317992708336,12,10,2,5294,21.28299558424832,55.18927087268606,29.0,91.0,88.2478277295051,0.7052379381453848,89.99995500002248,1,3,1
Christmas_Carols_-_Sleigh_Ride.mid,christmas_carols_-_sleigh_ride,125.45240814166667,14,12,2,4099,32.67374505375153,65.34788972920225,26.0,103.0,68.44181507684802,0.16738678999756035,109.41589168349124,17,1,1
Christmas_Carols_-_The_First_Noel.mid,christmas_carols_-_the_first_noel,240.57394440000002,10,9,1,3494,14.523601085371736,57.0452203777905,24.0,98.0,98.67658843732112,0.6348467758872353,75.99999386666748,2,2,1
Christmas_Carols_-_We_Three_Kings.mid,christmas_carols_-_we_three_kings,85.80550927499999,4,4,0,504,5.873748716818627,77.47222222222223,49.0,101.0,101.35119047619048,0.5904598843171294,130.00002657780513,9,0,1
Christmas_Carols_-_What_Child_Is_This.mid,christmas_carols_-_what_child_is_this,99.0,7,7,0,950,9.595959595959595,66.89684210526316,45.0,86.0,125.00842105263158,0.7616140350877187,60.0,1,1,1
Christmas_Carols_-_White_Christmas.mid,christmas_carols_-_white_christmas,212.92153670000002,10,10,0,1665,7.819781999535042,58.18798798798799,31.0,90.0,96.96156156156157,1.0434479432732733,81.10714356786916,28,0,1
Christmas_Carols_-_Winter_Wonderland.mid,christmas_carols_-_winter_wonderland,107.0,10,9,1,3038,28.39252336448598,56.645161290322584,27.0,90.0,123.52205398288348,0.36251234364713636,120.0,1,2,1
Christopher_Cross_-_Ride_Like_the_Wind.mid,christopher_cross_-_ride_like_the_wind,222.67092562500002,9,8,1,5465,24.542943739334895,53.05105215004575,24.0,91.0,87.37493138151875,0.2751641709172004,124.000248000496,1,0,1
Christopher_Cross_-_Sailing.mid,christopher_cross_-_sailing,251.135998,9,8,1,4838,19.264462436802866,58.79991732120711,28.0,88.0,77.19904919388176,0.3207855585469194,69.85714945238468,7,1,1
Chubby_Checker_-_The_Twist.mid,chubby_checker_-_the_twist,227.61303599999997,5,4,1,6074,26.68564202974737,53.21715508725716,24.0,69.0,108.01350016463616,0.16864593945505388,154.99990958338608,1,1,1
Chuck_Mangione_-_Feels_So_Good.mid,chuck_mangione_-_feels_so_good,177.395607825,7,6,1,6101,34.392057812494485,57.72365186035076,21.0,94.0,82.96951319455827,0.22114615737993776,115.00002875000717,1,0,1
Classics_IV_-_Stormy.mid,classics_iv_-_stormy,199.09809149999998,11,10,1,5522,27.735072488125788,56.349873234335384,34.0,80.0,110.31673306772909,0.38612798306772894,117.00011700011702,1,1,1
Cliff_Richard_-_Devil_Woman.mid,cliff_richard_-_devil_woman,233.45572916666666,7,6,1,3246,13.904135107700203,52.22273567467653,0.0,89.0,98.08317929759704,0.32507958513041696,120.0,1,1,1
Connie_Francis_-_Stupid_Cupid.mid,connie_francis_-_stupid_cupid,142.837041375,10,9,1,4299,30.097234993222358,54.14701093277506,30.0,90.0,104.49569667364503,0.1655355210732146,159.00002790014588,2,1,2
Connie_Francis_-_Where_the_Boys_Are.mid,connie_francis_-_where_the_boys_are,160.71020997916668,15,14,1,4852,30.19098786958824,64.04389942291839,32.0,98.0,78.83161582852432,0.30191537302272264,57.937504160419735,16,1,1
Coolio_-_C_U_When_U_Get_There.mid,coolio_-_c_u_when_u_get_there,221.333112,10,9,1,2439,11.019589332842346,52.86141861418614,36.0,84.0,117.78474784747847,0.5030449162976629,90.00009000009,1,1,1
Coolio_-_Fantastic_Voyage.mid,coolio_-_fantastic_voyage,412.23676665833335,10,8,2,10157,24.638753312409516,50.90440090577926,26.0,95.0,114.56985330314069,0.2187911097149748,116.00008506672903,1,1,1
Coolio_-_Too_Hot.mid,coolio_-_too_hot,287.20573875,8,7,1,4317,15.031036701386245,49.357192494788045,29.0,99.0,100.55918461894835,0.6313976685584125,102.0000510000255,1,1,1
Corey_Hart_-_Sunglasses_at_Night.mid,corey_hart_-_sunglasses_at_night,292.0229166666667,5,4,1,4247,14.543379158313774,54.953849776312694,0.0,91.0,91.62679538497763,0.34451426497135273,120.0,1,1,1
Counting_Crows_-_Mr_Jones.mid,counting_crows_-_mr_jones,265.17456000000004,4,3,1,5882,22.181615008619225,48.58262495749745,26.0,72.0,69.20180210812649,0.34445756077864675,143.00014300014297,1,0,1
Counting_Crows_-_Round_Here.mid,counting_crows_-_round_here,330.64848428333335,8,7,1,3789,11.459299467869927,51.85062021641594,28.0,88.0,112.33940353655318,0.8440041698865135,94.00012846684224,1,1,3
Cranberries_-_Cordell.mid,cranberries_-_cordell,219.9619782,11,10,1,4028,18.312255749662103,61.59086395233366,26.0,96.0,81.06752730883814,0.4158717651750247,159.0002067002687,1,0,2
Cranberries_-_Linger.mid,cranberries_-_linger,262.9067498333333,24,22,2,8375,31.855401222331622,58.51414925373135,31.0,86.0,104.51605970149254,0.3666668127960202,107.33341424454773,3,1,1
Cranberries_-_Zombie.mid,cranberries_-_zombie,310.029993,6,5,1,5786,18.66271048169201,47.305565157276185,28.0,74.0,93.517283097131,0.2750864022640858,165.000165000165,1,1,1
Culture_Club_-_Church_of_the_Poison_Mind.mid,culture_club_-_church_of_the_poison_mind,238.10913689062497,14,12,2,5259,22.086510701249203,57.47347404449515,22.0,108.0,115.46206503137479,0.2267845341379062,130.00013000013,1,1,1
Culture_Club_-_Do_You_Really_Want_to_Hurt_Me.mid,culture_club_-_do_you_really_want_to_hurt_me,256.365352,16,15,1,4245,16.558399826198045,54.15265017667844,28.0,95.0,78.6416961130742,0.5535421340388202,82.00000693333426,2,1,1
Culture_Club_-_Karma_Chameleon.mid,culture_club_-_karma_chameleon,241.753125,9,7,2,6878,28.45051123951345,59.21459726664728,29.0,82.0,88.50072695551032,0.1563120183919744,199.99999999999997,1,1,1
Curtis_Mayfield_-_Move_On_Up.mid,curtis_mayfield_-_move_on_up,249.28546500000002,8,6,2,8179,32.80977493011877,55.729673554224235,30.0,90.0,91.58271182296124,0.17798230765145495,140.00014000014,1,1,1
Cyndi_Lauper_-_All_Through_the_Night.mid,cyndi_lauper_-_all_through_the_night,240.15791475,12,11,1,5390,22.44356595788605,64.20204081632653,22.0,96.0,82.53580705009277,0.383105197436611,94.99999208333399,1,1,1
Cyndi_Lauper_-_Girls_Just_Want_to_Have_Fun.mid,cyndi_lauper_-_girls_just_want_to_have_fun,227.90364583333331,14,8,6,9518,41.763263440553054,59.81130489598655,36.0,87.0,58.59791973103593,0.13510503125656617,120.0,1,0,1
Cyndi_Lauper_-_Goonies_R_Good_Enough.mid,cyndi_lauper_-_goonies_r_good_enough,200.720953125,13,12,1,5476,27.281656024170996,51.319941563184805,36.0,85.0,100.43133674214755,0.1578134184966216,140.4001404001404,1,0,2
Cyndi_Lauper_-_I_Drove_All_Night.mid,cyndi_lauper_-_i_drove_all_night,229.539874,13,12,1,7574,32.9964457504233,47.73580670715606,29.0,91.0,81.32585159757063,0.22522781407611572,141.6000906134188,5,1,1
Cyndi_Lauper_-_She_Bop.mid,cyndi_lauper_-_she_bop,205.49979450000004,5,4,1,1278,6.218984321174101,52.82629107981221,28.0,88.0,90.31377151799687,0.277509223943662,140.00014000014,1,1,1
Cyndi_Lauper_-_Time_After_Time.mid,cyndi_lauper_-_time_after_time,138.0,10,6,4,3488,25.27536231884058,55.17574541284404,36.0,85.0,59.70212155963303,0.45900229357798167,120.0,1,0,1
Cyndi_Lauper_-_True_Colors.mid,cyndi_lauper_-_true_colors,213.3678421875,5,4,1,2010,9.420351161604213,59.5955223880597,36.0,95.0,98.0228855721393,0.4774870847014928,90.00009000009,1,0,1
Cypress_Hill_-_Rock_Superstar.mid,cypress_hill_-_rock_superstar,252.63160000000002,9,8,1,7049,27.902289341475885,47.51737835153923,36.0,96.0,126.26074620513548,0.1372759221698114,94.99999208333399,1,1,1
DMX_-_Party_Up.mid,dmx_-_party_up,249.59375,4,3,1,5147,20.62150995367472,56.728191179327766,25.0,90.0,94.12725859724111,0.1852353312609287,99.99999999999999,1,0,1
Dan_Fogelberg_-_Same_Old_Lang_Syne.mid,dan_fogelberg_-_same_old_lang_syne,260.73877913541673,6,5,1,2832,10.861445349213584,59.16560734463277,29.0,84.0,52.57521186440678,0.634034440764404,91.46153549040001,26,1,1
Dan_Hill_-_Sometimes_When_We_Touch.mid,dan_hill_-_sometimes_when_we_touch,223.0049033854167,7,6,1,3165,14.192513043222052,52.58862559241706,29.0,98.0,96.78420221169036,0.5121680790778043,112.00005973336519,1,1,1
Darude_-_Sandstorm.mid,darude_-_sandstorm,244.86264764166668,12,11,1,12549,51.24913955175505,58.87879512311738,2.0,88.0,92.2114112678301,0.11315335268879323,119.3332919333706,3,1,1
Dave_Dudley_-_Six_Days_on_the_Road.mid,dave_dudley_-_six_days_on_the_road,139.7881654,17,9,8,5818,41.6201184367214,53.62461326916466,28.0,78.0,83.2793056033001,0.2819407928454795,170.0000850000425,1,1,1
Dave_Mason_-_We_Just_Disagree.mid,dave_mason_-_we_just_disagree,181.54898358333332,7,6,1,2848,15.687226355044457,59.25877808988764,35.0,81.0,86.61657303370787,0.4375056432584268,83.50003901668501,2,1,25
David_Bowie_-_Let's_Dance.mid,david_bowie_-_let's_dance,257.38940337500003,12,11,1,5769,22.413510130387664,56.75316345987173,29.0,94.0,92.98197261223783,0.22580804853617736,113.50002522504994,2,1,1
David_Gates_-_Goodbye_Girl.mid,david_gates_-_goodbye_girl,164.4236265,6,4,2,1454,8.843011378294834,56.06396148555709,31.0,79.0,67.76341127922971,0.8117449319119668,113.76480534912,17,0,1
David_Seville_-_Witch_Doctor.mid,david_seville_-_witch_doctor,121.16499199999998,6,6,0,2934,24.214915146447584,59.906612133606,31.0,71.0,78.58997955010224,0.318756014343331,206.0000961333782,1,1,1
Debbie_Gibson_-_Foolish_Beat.mid,debbie_gibson_-_foolish_beat,257.9921875,9,7,2,3206,12.426732883142053,56.6983780411728,33.0,90.0,98.39800374298191,0.5040012866500312,80.0,1,1,1
Debbie_Gibson_-_Lost_in_your_Eyes.mid,debbie_gibson_-_lost_in_your_eyes,211.54799456666663,8,7,1,2316,10.947870268135027,56.90414507772021,28.0,96.0,109.53929188255613,0.606930489169545,72.99998296667064,1,2,1
Debby_Boone_-_You_Light_Up_My_Life.mid,debby_boone_-_you_light_up_my_life,175.56524325,7,6,1,2240,12.758789601711214,57.51741071428572,29.0,93.0,94.384375,0.7723897409877232,56.733330386115334,30,1,1
Def_Leppard_-_Photograph.mid,def_leppard_-_photograph,257.198402,7,6,1,4021,15.633845190064596,50.40586918676946,28.0,88.0,95.7125093260383,0.2641486667288396,123.49998970833421,1,1,1
Depeche_Mode_-_Enjoy_the_Silence-2.mid,depeche_mode_-_enjoy_the_silence-2,212.05208333333334,15,9,6,4973,23.4517856265658,49.60828473758295,25.0,76.0,58.44379650110597,0.2890345364970827,120.0,1,0,1
Depeche_Mode_-_Everything_Counts.mid,depeche_mode_-_everything_counts,217.77177296875,8,7,1,5375,24.68180300286808,53.76446511627907,35.0,81.0,89.57953488372092,0.3124749243895353,108.000108000108,1,0,1
Depeche_Mode_-_Master_and_Servant.mid,depeche_mode_-_master_and_servant,216.66148968749997,5,4,1,3981,18.37428518442278,48.791258477769404,33.0,85.0,87.39638281838734,0.23585594409382057,126.00012600012602,1,0,1
Depeche_Mode_-_People_Are_People.mid,depeche_mode_-_people_are_people,230.0,16,15,1,3525,15.326086956521738,53.21900709219858,26.0,108.0,94.08936170212766,0.3085319148936169,120.0,1,1,1
Diana_Ross_-_Theme_from_Mahogany.mid,diana_ross_-_theme_from_mahogany,153.0,6,5,1,1777,11.61437908496732,50.057962858750706,35.0,84.0,95.55655599324704,0.5219646876758582,80.0,1,1,1
Diana_Ross_-_Touch_Me_in_the_Morning.mid,diana_ross_-_touch_me_in_the_morning,173.33342000000002,9,8,1,5308,30.623061611546113,56.92897513187641,31.0,95.0,86.8302562170309,0.5015880009404047,89.9999550000225,1,1,1
Diana_Ross_-_Upside_Down.mid,diana_ross_-_upside_down,254.40992575,10,9,1,9222,36.248585713837855,55.242138364779876,19.0,85.0,101.27000650618088,0.18650627485451463,107.9999136000691,1,1,15
Dionne_Warwick_-_Do_You_Know_the_Way_to_San_Jose.mid,dionne_warwick_-_do_you_know_the_way_to_san_jose,132.0,4,3,1,2033,15.401515151515152,49.78553861288736,33.0,77.0,87.7924249877029,0.28880759140842793,120.0,1,1,1
Dionne_Warwick_-_Heartbreaker.mid,dionne_warwick_-_heartbreaker,255.76580348958336,9,8,1,4691,18.340997647056643,53.807290556384565,28.0,90.0,75.81730974205927,0.5933605820986997,102.0000510000255,1,1,7
Dionne_Warwick_-_I_Say_A_Little_Prayer.mid,dionne_warwick_-_i_say_a_little_prayer,188.0568019375,8,7,1,3385,17.999880701603086,56.77459379615953,35.0,95.0,81.16691285081241,0.31554608703840464,138.00019320027047,1,0,1
Dionne_Warwick_-_Walk_On_By.mid,dionne_warwick_-_walk_on_by,169.89375,9,8,1,2828,16.645697678696244,54.30905233380481,29.0,93.0,100.41018387553041,0.41468131188118795,99.99999999999999,1,0,1
Dixie_Chicks_-_Goodbye_Earl.mid,dixie_chicks_-_goodbye_earl,252.31661900000003,13,12,1,10685,42.34758710047553,52.89452503509593,29.0,101.0,92.54562470753393,0.25396947258617997,123.00022140039852,1,1,1
Dixie_Chicks_-_I_Can_Love_You_Better.mid,dixie_chicks_-_i_can_love_you_better,180.10833333333332,10,9,1,7015,38.948780826354515,54.97148966500357,26.0,88.0,79.89907341411262,0.2674821810406254,120.0,1,1,1
Dobie_Gray_-_Drift_Away.mid,dobie_gray_-_drift_away,216.932240875,10,9,1,3584,16.521287871013886,55.142857142857146,24.0,89.0,83.24581473214286,0.4579791156034923,64.80001432667319,10,0,1
Don_Henley_-_Dirty_Laundry.mid,don_henley_-_dirty_laundry,233.73907200000002,5,4,1,7661,32.775863848727866,60.52473567419397,27.0,83.0,87.30452943479963,0.18820616964169168,115.00002875000717,1,0,1
